model-id,language,repository,task,score,coverage,files-executed,files-executed-maximum-reachable,generate-tests-for-file-character-count,processing-time,response-character-count,response-no-error,response-no-excess,response-with-code,tests-passing
openrouter/alpindale/magnum-72b,java,java/transpile,transpile-symflower-fix,240,0,5,5,1713,37766,1773,5,5,5,220
openrouter/alpindale/magnum-72b,java,java/transpile,transpile-symflower-fix,240,0,5,5,1713,37795,1773,5,5,5,220
openrouter/alpindale/magnum-72b,java,java/transpile,transpile-symflower-fix,240,0,5,5,1780,39566,1840,5,5,5,220
openrouter/alpindale/magnum-72b,java,java/transpile,transpile-symflower-fix,240,0,5,5,1902,36455,1958,5,5,5,220
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests,350,280,7,23,27023,93683,29014,23,18,22,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests,366,290,9,23,20150,83142,21421,23,21,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests,424,350,11,23,22483,81667,25166,23,17,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests,612,530,15,23,21683,83954,22905,23,21,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests,815,730,19,23,20043,84982,21861,23,20,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests-symflower-fix,470,390,13,23,20150,84916,21421,23,21,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests-symflower-fix,497,420,14,23,22483,82282,25166,23,17,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests-symflower-fix,525,450,12,23,27023,95285,29014,23,18,22,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests-symflower-fix,673,590,16,23,21683,84229,22905,23,21,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/light,write-tests-symflower-fix,856,770,20,23,20043,85274,21861,23,20,23,0
openrouter/anthropic/claude-3-haiku,golang,golang/mistakes,code-repair,150,130,5,5,648,9262,718,5,5,5,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests,14,10,1,1,79,1287,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests,14,10,1,1,79,1305,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests,14,10,1,1,79,1329,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests,14,10,1,1,79,1944,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests,14,10,1,1,79,2897,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,79,1287,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,79,1305,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,79,1329,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,79,1944,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,79,2897,93,1,1,1,0
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile,239,0,4,5,1467,12702,1521,5,5,5,220
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile,290,0,5,5,1418,10474,1484,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile,290,0,5,5,1418,10994,1484,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile,290,0,5,5,1418,11065,1472,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile,290,0,5,5,1418,13699,1480,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1418,10474,1484,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1418,10994,1484,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1418,11065,1472,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1418,13699,1480,5,5,5,270
openrouter/anthropic/claude-3-haiku,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1467,12934,1521,5,5,5,270
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests,2451,2370,20,23,22377,79687,27220,23,15,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests,2490,2410,19,23,22801,80516,27160,23,15,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests,2761,2680,21,23,23051,85554,28673,23,14,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests,2784,2700,21,23,23732,82549,26892,23,17,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests,2890,2810,22,23,22774,81043,28200,23,12,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests-symflower-fix,2451,2370,20,23,22377,79687,27220,23,15,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests-symflower-fix,2490,2410,19,23,22801,80516,27160,23,15,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests-symflower-fix,2761,2680,21,23,23051,85554,28673,23,14,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests-symflower-fix,2784,2700,21,23,23732,82549,26892,23,17,23,0
openrouter/anthropic/claude-3-haiku,java,java/light,write-tests-symflower-fix,2890,2810,22,23,22774,81043,28200,23,12,23,0
openrouter/anthropic/claude-3-haiku,java,java/mistakes,code-repair,400,380,5,5,1149,9432,1209,5,5,5,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests,14,10,1,1,137,1417,149,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests,14,10,1,1,235,2033,247,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests,14,10,1,1,238,1649,250,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests,2,0,0,1,275,2136,545,1,0,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests,3,0,0,1,204,2091,216,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,1417,149,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests-symflower-fix,14,10,1,1,235,2033,247,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests-symflower-fix,14,10,1,1,238,1649,250,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests-symflower-fix,2,0,0,1,275,2136,545,1,0,1,0
openrouter/anthropic/claude-3-haiku,java,java/plain,write-tests-symflower-fix,3,0,0,1,204,2091,216,1,1,1,0
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile,240,0,5,5,1932,10167,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile,240,0,5,5,1932,10309,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile,240,0,5,5,1932,11433,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile,240,0,5,5,1932,11903,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile,240,0,5,5,1932,12863,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile-symflower-fix,240,0,5,5,1932,10167,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile-symflower-fix,240,0,5,5,1932,10309,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile-symflower-fix,240,0,5,5,1932,11433,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile-symflower-fix,240,0,5,5,1932,11903,1992,5,5,5,220
openrouter/anthropic/claude-3-haiku,java,java/transpile,transpile-symflower-fix,240,0,5,5,1932,12863,1992,5,5,5,220
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests,594,510,16,23,25953,173768,26496,23,22,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests,646,560,18,23,22363,150689,22984,23,22,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests,687,600,19,23,22821,157889,23357,23,22,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests,729,640,20,23,21683,151217,21921,23,23,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests,748,660,19,23,20317,139585,20555,23,23,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests-symflower-fix,748,660,20,23,22821,158275,23357,23,22,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests-symflower-fix,831,740,22,23,21683,151924,21921,23,23,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests-symflower-fix,859,770,21,23,25953,175878,26496,23,22,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests-symflower-fix,880,790,22,23,22363,152654,22984,23,22,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/light,write-tests-symflower-fix,891,800,22,23,20317,140288,20555,23,23,23,0
openrouter/anthropic/claude-3-sonnet,golang,golang/mistakes,code-repair,150,130,5,5,648,11005,702,5,5,5,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests,14,10,1,1,119,2274,129,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests,14,10,1,1,119,3434,129,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests,14,10,1,1,124,2878,134,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests,14,10,1,1,74,1739,84,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests,14,10,1,1,74,2221,84,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,119,2274,129,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,119,3434,129,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,124,2878,134,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,74,1739,84,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,74,2221,84,1,1,1,0
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile,219,0,4,5,1523,14394,1573,5,5,5,200
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile,290,0,5,5,1450,14101,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile,290,0,5,5,1450,14255,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile,290,0,5,5,1450,14938,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile,290,0,5,5,1450,16781,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile-symflower-fix,270,0,5,5,1523,14848,1573,5,5,5,250
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1450,14101,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1450,14255,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1450,14938,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1450,16781,1500,5,5,5,270
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests,1982,1900,13,23,27796,153494,28072,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests,2103,2020,14,23,28747,159582,29023,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests,2153,2070,14,23,29339,166154,29615,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests,2214,2130,15,23,25886,147235,26162,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests,2355,2270,16,23,27722,154714,27998,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests-symflower-fix,1982,1900,13,23,27796,153494,28072,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests-symflower-fix,2103,2020,14,23,28747,159582,29023,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests-symflower-fix,2153,2070,14,23,29339,166154,29615,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests-symflower-fix,2214,2130,15,23,25886,147235,26162,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/light,write-tests-symflower-fix,2355,2270,16,23,27722,154714,27998,23,23,23,0
openrouter/anthropic/claude-3-sonnet,java,java/mistakes,code-repair,400,380,5,5,1078,12502,1138,5,5,5,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests,14,10,1,1,137,1962,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests,14,10,1,1,137,2250,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests,14,10,1,1,137,2348,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests,14,10,1,1,137,2396,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests,14,10,1,1,238,2099,250,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,1962,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,2250,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,2348,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,137,2396,149,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,238,2099,250,1,1,1,0
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile,240,0,5,5,1936,18530,1996,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile,240,0,5,5,1943,17578,2003,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile,240,0,5,5,1982,16123,2042,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile,240,0,5,5,1982,18003,2042,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile,240,0,5,5,2039,14909,2099,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile-symflower-fix,240,0,5,5,1936,18530,1996,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile-symflower-fix,240,0,5,5,1943,17578,2003,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile-symflower-fix,240,0,5,5,1982,16123,2042,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile-symflower-fix,240,0,5,5,1982,18003,2042,5,5,5,220
openrouter/anthropic/claude-3-sonnet,java,java/transpile,transpile-symflower-fix,240,0,5,5,2039,14909,2099,5,5,5,220
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests,838,750,20,23,19520,143782,19850,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests,898,810,21,23,19137,142899,19532,23,21,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests,930,840,22,23,20000,144528,20326,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests,970,880,23,23,19251,147710,19656,23,21,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests,971,880,23,23,18227,137510,18540,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests-symflower-fix,930,840,22,23,19520,144572,19850,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests-symflower-fix,970,880,23,23,19251,147710,19656,23,21,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests-symflower-fix,971,880,23,23,18227,137510,18540,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests-symflower-fix,971,880,23,23,20000,144773,20326,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/light,write-tests-symflower-fix,990,900,23,23,19137,143391,19532,23,21,23,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/mistakes,code-repair,150,130,5,5,648,11693,714,5,5,5,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests,14,10,1,1,116,2100,130,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests,14,10,1,1,116,2149,126,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests,14,10,1,1,116,2264,126,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests,14,10,1,1,74,1476,84,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests,14,10,1,1,74,2168,84,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,116,2100,130,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,116,2149,126,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,116,2264,126,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,74,1476,84,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,74,2168,84,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile,290,0,5,5,1319,16563,1369,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile,290,0,5,5,1319,19092,1369,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile,290,0,5,5,1352,15639,1402,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile,290,0,5,5,1352,15973,1402,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile,290,0,5,5,1352,17447,1402,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1319,16563,1369,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1319,19092,1369,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1352,15639,1402,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1352,15973,1402,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1352,17447,1402,5,5,5,270
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests,2838,2750,22,23,24788,144088,25052,22,22,22,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests,3091,3000,23,23,26107,148097,26469,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests,3092,3000,23,23,26599,147506,26875,23,23,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests,3112,3020,23,23,27531,150753,27807,23,23,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests,3132,3040,23,23,27480,172812,27756,23,23,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests-symflower-fix,2838,2750,22,23,24788,144088,25052,22,22,22,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests-symflower-fix,3091,3000,23,23,26107,148097,26469,23,22,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests-symflower-fix,3092,3000,23,23,26599,147506,26875,23,23,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests-symflower-fix,3112,3020,23,23,27531,150753,27807,23,23,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/light,write-tests-symflower-fix,3132,3040,23,23,27480,172812,27756,23,23,23,0
openrouter/anthropic/claude-3.5-sonnet,java,java/mistakes,code-repair,400,380,5,5,1003,15974,1063,5,5,5,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests,14,10,1,1,136,1677,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests,14,10,1,1,136,1763,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests,14,10,1,1,136,1931,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests,14,10,1,1,136,2124,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests,14,10,1,1,136,2684,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,136,1677,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,136,1763,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,136,1931,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,136,2124,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/plain,write-tests-symflower-fix,14,10,1,1,136,2684,148,1,1,1,0
openrouter/anthropic/claude-3.5-sonnet,java,java/transpile,transpile,240,0,5,5,2383,17014,2443,5,5,5,220
openrouter/anthropic/claude-3.5-sonnet,java,java/transpile,transpile,240,0,5,5,2383,17085,2443,5,5,5,220
openrouter/anthropic/claude-3.5-sonnet,java,java/transpile,transpile,240,0,5,5,2383,17292,2443,5,5,5,220
openrouter/anthropic/claude-3.5-sonnet,java,java/transpile,transpile,240,0,5,5,2383,19821,2443,5,5,5,220
openrouter/anthropic/claude-3.5-sonnet,java,java/transpile,transpile,240,0,5,5,2383,20329,2443,5,5,5,220
openrouter/anthropic/claude-3.5-sonnet,java,java/transpile,transpile-symflower-fix,240,0,5,5,2383,17014,2443,5,5,5,220
openrouter/anthropic/claude-3.5-sonnet,java,java/transpile,transpile-symflower-fix,240,0,5,5,2383,17085,2443,5,5,5,220
